CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.53kB / 5.94kB   0B / 446kB   9
b7921d830bc7   couchdb.peer0.org1.example.com          1.56%     42.95MiB / 15.63GiB   0.27%     30.1kB / 31.4kB   0B / 942kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.07kB / 2.3kB    0B / 0B      10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4kB / 2.18kB      0B / 0B      8
51c9c4bfffc7   peer0.org1.example.com                  92.71%    98.24MiB / 15.63GiB   0.61%     93.3kB / 46.7kB   0B / 205kB   14
9925c0f509bf   peer0.org2.example.com                  84.84%    94.72MiB / 15.63GiB   0.59%     89.6kB / 44.9kB   0B / 205kB   13
ac7bf3ca469e   orderer0.example.com                    0.07%     18.33MiB / 15.63GiB   0.11%     21.4kB / 36.9kB   0B / 152kB   14
28db669eb46b   couchdb.peer0.org2.example.com          2.24%     41.86MiB / 15.63GiB   0.26%     29kB / 29.6kB     0B / 942kB   45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     2.91kB / 5.93kB   0B / 446kB   9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.53kB / 5.94kB   0B / 446kB   9
b7921d830bc7   couchdb.peer0.org1.example.com          1.16%     42.95MiB / 15.63GiB   0.27%     30.1kB / 31.4kB   0B / 942kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.29kB / 2.37kB   0B / 0B      10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.22kB / 2.25kB   0B / 0B      8
51c9c4bfffc7   peer0.org1.example.com                  5.14%     98.29MiB / 15.63GiB   0.61%     114kB / 59.3kB    0B / 233kB   14
9925c0f509bf   peer0.org2.example.com                  4.02%     94.76MiB / 15.63GiB   0.59%     107kB / 55.8kB    0B / 233kB   13
ac7bf3ca469e   orderer0.example.com                    0.55%     18.34MiB / 15.63GiB   0.11%     27.3kB / 49kB     0B / 176kB   14
28db669eb46b   couchdb.peer0.org2.example.com          6.49%     42.25MiB / 15.63GiB   0.26%     33.4kB / 35.8kB   0B / 967kB   45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB   9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB   9
b7921d830bc7   couchdb.peer0.org1.example.com          0.29%     42.95MiB / 15.63GiB   0.27%     30.3kB / 31.5kB   0B / 942kB   45
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     3.76kB / 2.33kB   0B / 0B      8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     3.77kB / 2.23kB   0B / 0B      8
d68149f7316d   busy_swirles                            206.51%   96.14MiB / 15.63GiB   0.60%     646B / 0B         0B / 4.1kB   29
4efe6e881182   condescending_swartz                    183.75%   76.35MiB / 15.63GiB   0.48%     376B / 0B         131kB / 0B   29
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
d68149f7316d   busy_swirles                            192.42%   116.8MiB / 15.63GiB   0.73%     736B / 0B         0B / 17.7MB    37
4efe6e881182   condescending_swartz                    194.38%   97.4MiB / 15.63GiB    0.61%     626B / 0B         131kB / 12MB   29
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     3.96kB / 2.37kB   0B / 0B        8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     3.88kB / 2.27kB   0B / 0B        8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.29kB / 2.37kB   0B / 0B        10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.26kB / 2.29kB   0B / 0B        8
51c9c4bfffc7   peer0.org1.example.com                  1.81%     98.29MiB / 15.63GiB   0.61%     114kB / 59.4kB    0B / 233kB     14
9925c0f509bf   peer0.org2.example.com                  1.72%     94.76MiB / 15.63GiB   0.59%     107kB / 55.8kB    0B / 233kB     13
ac7bf3ca469e   orderer0.example.com                    0.22%     18.34MiB / 15.63GiB   0.11%     27.4kB / 49kB     0B / 176kB     14
28db669eb46b   couchdb.peer0.org2.example.com          0.67%     42.26MiB / 15.63GiB   0.26%     33.4kB / 35.8kB   0B / 967kB     45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB     9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB     9
b7921d830bc7   couchdb.peer0.org1.example.com          0.66%     43.01MiB / 15.63GiB   0.27%     35kB / 39.3kB     0B / 967kB     45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
d68149f7316d   busy_swirles                            179.60%   128.9MiB / 15.63GiB   0.81%     806B / 0B         0B / 17.7MB    36
4efe6e881182   condescending_swartz                    205.77%   127.4MiB / 15.63GiB   0.80%     696B / 0B         131kB / 12MB   38
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     3.96kB / 2.37kB   0B / 0B        8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     3.88kB / 2.27kB   0B / 0B        8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.29kB / 2.37kB   0B / 0B        10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.26kB / 2.29kB   0B / 0B        8
51c9c4bfffc7   peer0.org1.example.com                  1.54%     98.29MiB / 15.63GiB   0.61%     114kB / 59.4kB    0B / 233kB     14
9925c0f509bf   peer0.org2.example.com                  1.22%     94.76MiB / 15.63GiB   0.59%     107kB / 55.8kB    0B / 233kB     13
ac7bf3ca469e   orderer0.example.com                    0.13%     18.34MiB / 15.63GiB   0.11%     27.4kB / 49kB     0B / 176kB     14
28db669eb46b   couchdb.peer0.org2.example.com          1.32%     42.27MiB / 15.63GiB   0.26%     33.4kB / 35.8kB   0B / 967kB     45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB     9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB     9
b7921d830bc7   couchdb.peer0.org1.example.com          0.36%     43.01MiB / 15.63GiB   0.27%     35kB / 39.3kB     0B / 967kB     45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
d68149f7316d   busy_swirles                            176.51%   106.2MiB / 15.63GiB   0.66%     806B / 0B         0B / 17.7MB    31
4efe6e881182   condescending_swartz                    210.99%   121.6MiB / 15.63GiB   0.76%     696B / 0B         131kB / 12MB   39
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B        8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     3.96kB / 2.27kB   0B / 0B        8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.35kB / 2.44kB   0B / 0B        10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.33kB / 2.35kB   0B / 0B        8
51c9c4bfffc7   peer0.org1.example.com                  1.78%     98.3MiB / 15.63GiB    0.61%     114kB / 59.4kB    0B / 233kB     14
9925c0f509bf   peer0.org2.example.com                  1.29%     94.76MiB / 15.63GiB   0.59%     107kB / 56kB      0B / 233kB     13
ac7bf3ca469e   orderer0.example.com                    0.10%     18.34MiB / 15.63GiB   0.11%     27.4kB / 49kB     0B / 176kB     14
28db669eb46b   couchdb.peer0.org2.example.com          0.62%     42.27MiB / 15.63GiB   0.26%     33.4kB / 35.8kB   0B / 967kB     45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB     9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB     9
b7921d830bc7   couchdb.peer0.org1.example.com          0.49%     43.15MiB / 15.63GiB   0.27%     35kB / 39.3kB     0B / 967kB     45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
d68149f7316d   busy_swirles                            200.56%   235.9MiB / 15.63GiB   1.47%     876B / 0B         0B / 17.7MB    37
4efe6e881182   condescending_swartz                    186.36%   79.4MiB / 15.63GiB    0.50%     766B / 0B         131kB / 12MB   20
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B        8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.02kB / 2.34kB   0B / 0B        8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.39kB / 2.48kB   0B / 0B        10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.33kB / 2.35kB   0B / 0B        8
51c9c4bfffc7   peer0.org1.example.com                  1.54%     98.3MiB / 15.63GiB    0.61%     114kB / 59.8kB    0B / 233kB     14
9925c0f509bf   peer0.org2.example.com                  1.31%     94.76MiB / 15.63GiB   0.59%     107kB / 56.2kB    0B / 233kB     13
ac7bf3ca469e   orderer0.example.com                    0.09%     18.34MiB / 15.63GiB   0.11%     27.5kB / 49.1kB   0B / 176kB     14
28db669eb46b   couchdb.peer0.org2.example.com          0.57%     42.27MiB / 15.63GiB   0.26%     33.5kB / 35.9kB   0B / 967kB     45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB     9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB     9
b7921d830bc7   couchdb.peer0.org1.example.com          0.30%     43.15MiB / 15.63GiB   0.27%     35.1kB / 39.5kB   0B / 967kB     45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
d68149f7316d   busy_swirles                            165.96%   82.84MiB / 15.63GiB   0.52%     876B / 0B         0B / 17.7MB    18
4efe6e881182   condescending_swartz                    169.93%   93MiB / 15.63GiB      0.58%     766B / 0B         131kB / 12MB   19
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B        8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.02kB / 2.34kB   0B / 0B        8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.39kB / 2.48kB   0B / 0B        10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.33kB / 2.35kB   0B / 0B        8
51c9c4bfffc7   peer0.org1.example.com                  1.77%     98.3MiB / 15.63GiB    0.61%     114kB / 59.8kB    0B / 233kB     14
9925c0f509bf   peer0.org2.example.com                  1.66%     94.76MiB / 15.63GiB   0.59%     107kB / 56.2kB    0B / 233kB     13
ac7bf3ca469e   orderer0.example.com                    0.06%     18.34MiB / 15.63GiB   0.11%     27.5kB / 49.1kB   0B / 176kB     14
28db669eb46b   couchdb.peer0.org2.example.com          5.26%     42.27MiB / 15.63GiB   0.26%     33.5kB / 35.9kB   0B / 967kB     45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB     9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB     9
b7921d830bc7   couchdb.peer0.org1.example.com          3.39%     43.16MiB / 15.63GiB   0.27%     35.1kB / 39.5kB   0B / 967kB     45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B      8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.02kB / 2.34kB   0B / 0B      8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.39kB / 2.48kB   0B / 0B      10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.33kB / 2.35kB   0B / 0B      8
51c9c4bfffc7   peer0.org1.example.com                  1.53%     98.29MiB / 15.63GiB   0.61%     114kB / 59.8kB    0B / 233kB   14
9925c0f509bf   peer0.org2.example.com                  7.47%     130.9MiB / 15.63GiB   0.82%     107kB / 56.2kB    0B / 233kB   13
ac7bf3ca469e   orderer0.example.com                    0.06%     18.34MiB / 15.63GiB   0.11%     27.5kB / 49.1kB   0B / 176kB   14
28db669eb46b   couchdb.peer0.org2.example.com          1.14%     42.27MiB / 15.63GiB   0.26%     33.5kB / 35.9kB   0B / 967kB   45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB   9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB   9
b7921d830bc7   couchdb.peer0.org1.example.com          0.69%     43.16MiB / 15.63GiB   0.27%     35.1kB / 39.5kB   0B / 967kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.23kB / 2.5kB    0B / 0B      8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.16kB / 2.4kB    0B / 0B      8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.53kB / 2.54kB   0B / 0B      10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.39kB / 2.42kB   0B / 0B      8
51c9c4bfffc7   peer0.org1.example.com                  2.25%     134.6MiB / 15.63GiB   0.84%     114kB / 60.1kB    0B / 233kB   14
9925c0f509bf   peer0.org2.example.com                  1.91%     130.9MiB / 15.63GiB   0.82%     108kB / 56.5kB    0B / 233kB   13
ac7bf3ca469e   orderer0.example.com                    0.08%     18.34MiB / 15.63GiB   0.11%     27.6kB / 49.3kB   0B / 176kB   14
28db669eb46b   couchdb.peer0.org2.example.com          1.16%     42.27MiB / 15.63GiB   0.26%     33.7kB / 36.1kB   0B / 967kB   45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3kB / 5.93kB      0B / 446kB   9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.61kB / 5.94kB   0B / 446kB   9
b7921d830bc7   couchdb.peer0.org1.example.com          1.52%     43.16MiB / 15.63GiB   0.27%     35.1kB / 39.5kB   0B / 967kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
97956cfbffb8   dev-peer0.org1.example.com-simple-v0    0.00%     7.281MiB / 2GiB       0.36%     3.82kB / 2.42kB   0B / 0B      8
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.36kB / 2.54kB   0B / 0B      8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.24kB / 2.4kB    0B / 0B      8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.66kB / 2.59kB   0B / 0B      10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.56kB / 2.5kB    0B / 0B      8
51c9c4bfffc7   peer0.org1.example.com                  1.86%     134.6MiB / 15.63GiB   0.84%     135kB / 72.8kB    0B / 258kB   14
9925c0f509bf   peer0.org2.example.com                  1.70%     131MiB / 15.63GiB     0.82%     125kB / 67.1kB    0B / 258kB   13
ac7bf3ca469e   orderer0.example.com                    0.13%     18.35MiB / 15.63GiB   0.11%     33.4kB / 61.3kB   0B / 197kB   14
28db669eb46b   couchdb.peer0.org2.example.com          1.01%     42.3MiB / 15.63GiB    0.26%     38kB / 42.1kB     0B / 991kB   45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3.15kB / 5.93kB   0B / 446kB   9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.77kB / 5.94kB   0B / 446kB   9
b7921d830bc7   couchdb.peer0.org1.example.com          0.60%     43.2MiB / 15.63GiB    0.27%     40kB / 48kB       0B / 991kB   45
08c5c67c8941   dev-peer0.org2.example.com-simple-v0    0.00%     9.262MiB / 2GiB       0.45%     3.43kB / 2.26kB   0B / 0B      9
e81c5da649fd   festive_mestorf                         202.49%   119.6MiB / 15.63GiB   0.75%     736B / 0B         0B / 4.1kB   35
e74de191ec30   keen_tu                                 189.02%   108.2MiB / 15.63GiB   0.68%     516B / 0B         0B / 4.1kB   35
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e74de191ec30   keen_tu                                 185.51%   98.41MiB / 15.63GiB   0.61%     586B / 0B         0B / 15.7MB   34
e81c5da649fd   festive_mestorf                         195.79%   86.95MiB / 15.63GiB   0.54%     806B / 0B         0B / 17.8MB   33
08c5c67c8941   dev-peer0.org2.example.com-simple-v0    0.00%     9.262MiB / 2GiB       0.45%     3.79kB / 2.3kB    0B / 0B       9
97956cfbffb8   dev-peer0.org1.example.com-simple-v0    0.00%     7.281MiB / 2GiB       0.36%     4.03kB / 2.46kB   0B / 0B       8
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.36kB / 2.54kB   0B / 0B       8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.24kB / 2.4kB    0B / 0B       8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.66kB / 2.59kB   0B / 0B       10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.56kB / 2.5kB    0B / 0B       8
51c9c4bfffc7   peer0.org1.example.com                  1.66%     134.6MiB / 15.63GiB   0.84%     136kB / 72.8kB    0B / 258kB    14
9925c0f509bf   peer0.org2.example.com                  1.54%     131MiB / 15.63GiB     0.82%     125kB / 67.2kB    0B / 258kB    13
ac7bf3ca469e   orderer0.example.com                    0.18%     18.35MiB / 15.63GiB   0.11%     33.5kB / 61.3kB   0B / 197kB    14
28db669eb46b   couchdb.peer0.org2.example.com          0.66%     42.34MiB / 15.63GiB   0.26%     38kB / 42.1kB     0B / 991kB    45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3.15kB / 5.93kB   0B / 446kB    9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.77kB / 5.94kB   0B / 446kB    9
b7921d830bc7   couchdb.peer0.org1.example.com          1.96%     43.51MiB / 15.63GiB   0.27%     40kB / 48.1kB     0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e74de191ec30   keen_tu                                 186.94%   143.7MiB / 15.63GiB   0.90%     586B / 0B         0B / 15.7MB   37
e81c5da649fd   festive_mestorf                         200.15%   169.4MiB / 15.63GiB   1.06%     806B / 0B         0B / 17.8MB   35
08c5c67c8941   dev-peer0.org2.example.com-simple-v0    0.00%     9.262MiB / 2GiB       0.45%     3.79kB / 2.3kB    0B / 0B       9
97956cfbffb8   dev-peer0.org1.example.com-simple-v0    0.00%     7.281MiB / 2GiB       0.36%     4.03kB / 2.46kB   0B / 0B       8
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.36kB / 2.54kB   0B / 0B       8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.24kB / 2.4kB    0B / 0B       8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.72kB / 2.65kB   0B / 0B       10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.7kB / 2.57kB    0B / 0B       8
51c9c4bfffc7   peer0.org1.example.com                  1.73%     134.6MiB / 15.63GiB   0.84%     136kB / 72.9kB    0B / 258kB    14
9925c0f509bf   peer0.org2.example.com                  1.57%     131MiB / 15.63GiB     0.82%     125kB / 67.2kB    0B / 258kB    13
ac7bf3ca469e   orderer0.example.com                    0.08%     18.35MiB / 15.63GiB   0.11%     33.5kB / 61.3kB   0B / 197kB    14
28db669eb46b   couchdb.peer0.org2.example.com          0.51%     42.34MiB / 15.63GiB   0.26%     38kB / 42.1kB     0B / 991kB    45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3.15kB / 5.93kB   0B / 446kB    9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.77kB / 5.94kB   0B / 446kB    9
b7921d830bc7   couchdb.peer0.org1.example.com          0.49%     43.52MiB / 15.63GiB   0.27%     40kB / 48.1kB     0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e74de191ec30   keen_tu                                 192.36%   133.4MiB / 15.63GiB   0.83%     586B / 0B         0B / 15.7MB   35
e81c5da649fd   festive_mestorf                         194.14%   102.6MiB / 15.63GiB   0.64%     876B / 0B         0B / 17.8MB   20
08c5c67c8941   dev-peer0.org2.example.com-simple-v0    0.00%     9.262MiB / 2GiB       0.45%     3.87kB / 2.3kB    0B / 0B       9
97956cfbffb8   dev-peer0.org1.example.com-simple-v0    0.00%     7.281MiB / 2GiB       0.36%     4.16kB / 2.53kB   0B / 0B       8
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.42kB / 2.61kB   0B / 0B       8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.31kB / 2.47kB   0B / 0B       8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.72kB / 2.65kB   0B / 0B       10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.7kB / 2.57kB    0B / 0B       8
51c9c4bfffc7   peer0.org1.example.com                  1.33%     134.6MiB / 15.63GiB   0.84%     136kB / 73kB      0B / 258kB    14
9925c0f509bf   peer0.org2.example.com                  1.51%     131MiB / 15.63GiB     0.82%     125kB / 67.3kB    0B / 258kB    13
ac7bf3ca469e   orderer0.example.com                    0.14%     18.35MiB / 15.63GiB   0.11%     33.7kB / 61.5kB   0B / 197kB    14
28db669eb46b   couchdb.peer0.org2.example.com          0.71%     42.34MiB / 15.63GiB   0.26%     38kB / 42.1kB     0B / 991kB    45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3.15kB / 5.93kB   0B / 446kB    9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.77kB / 5.94kB   0B / 446kB    9
b7921d830bc7   couchdb.peer0.org1.example.com          0.65%     43.52MiB / 15.63GiB   0.27%     40kB / 48.1kB     0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e74de191ec30   keen_tu                                 196.65%   117.7MiB / 15.63GiB   0.74%     656B / 0B         0B / 15.7MB   30
e81c5da649fd   festive_mestorf                         194.11%   182.8MiB / 15.63GiB   1.14%     876B / 0B         0B / 17.8MB   35
08c5c67c8941   dev-peer0.org2.example.com-simple-v0    0.00%     9.262MiB / 2GiB       0.45%     3.93kB / 2.37kB   0B / 0B       9
97956cfbffb8   dev-peer0.org1.example.com-simple-v0    0.00%     7.281MiB / 2GiB       0.36%     4.16kB / 2.53kB   0B / 0B       8
a4b6279156e3   dev-peer0.org2.example.com-drm-v0       0.00%     9.398MiB / 2GiB       0.46%     4.46kB / 2.65kB   0B / 0B       8
868a43f00f41   dev-peer0.org1.example.com-drm-v0       0.00%     9.211MiB / 2GiB       0.45%     4.35kB / 2.51kB   0B / 0B       8
cc9a65ef9862   dev-peer0.org1.example.com-marbles-v0   0.00%     9.363MiB / 2GiB       0.46%     4.76kB / 2.69kB   0B / 0B       10
58c6fbdac4cf   dev-peer0.org2.example.com-marbles-v0   0.00%     9.25MiB / 2GiB        0.45%     4.7kB / 2.57kB    0B / 0B       8
51c9c4bfffc7   peer0.org1.example.com                  1.74%     134.6MiB / 15.63GiB   0.84%     136kB / 73.3kB    0B / 258kB    14
9925c0f509bf   peer0.org2.example.com                  1.52%     131MiB / 15.63GiB     0.82%     125kB / 67.6kB    0B / 258kB    13
ac7bf3ca469e   orderer0.example.com                    0.09%     18.35MiB / 15.63GiB   0.11%     33.9kB / 61.6kB   0B / 197kB    14
28db669eb46b   couchdb.peer0.org2.example.com          0.64%     42.34MiB / 15.63GiB   0.26%     38.2kB / 42.2kB   0B / 991kB    45
414be5786117   ca.org1.example.com                     0.00%     12.41MiB / 15.63GiB   0.08%     3.15kB / 5.93kB   0B / 446kB    9
f6756df652db   ca.org2.example.com                     0.00%     8.461MiB / 15.63GiB   0.05%     3.77kB / 5.94kB   0B / 446kB    9
b7921d830bc7   couchdb.peer0.org1.example.com          1.15%     43.52MiB / 15.63GiB   0.27%     40.2kB / 48.2kB   0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e74de191ec30   keen_tu                                 160.43%   170.7MiB / 15.63GiB   1.07%     656B / 0B         0B / 15.7MB   18
e81c5da649fd   festive_mestorf                         142.53%   231.1MiB / 15.63GiB   1.44%     876B / 0B         0B / 17.8MB   19
